pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
two-triangles,2X3,720,10,True,72,2328,485,485,0,1.5795202748417956,13.645621368685322,24.202674591692812,13.428315218329693,2.1703391706329844,13.428190816427644,0.018653881319576016,1,1,0.08196115971492667,0.0628001870753773,0.19649920582880626,2.3974673676197393,True,True,9.136265349348076e-15,9.057678187205881e-15,1.1957467920563633e-15,True,0.06381402746950593,0.4431883781158899,True,A-D|B-F|C-A|D-B|E-C|F-E
two-triangles,pentagon,360,10,True,0,1301,249,249,0,1.621059432729246,14.08895284383268,24.11409438511913,13.811351862783415,2.205118203872622,13.811233317085815,0.020335485490649674,1,1,0.08182541487084713,0.04291501755928883,0.19786888161803753,2.4181836649450896,True,True,9.447339088588439e-15,8.881784197001252e-15,3.219646771412954e-15,True,0.08362358299111744,0.4331407140208836,True,A-E|B-A|C-C|D-D|E-B|F-E
two-triangles,vertical-parallelepiped,720,10,True,64,2567,507,507,0,1.5261811635152502,13.776405500465815,24.13541795634475,13.5586259265194,2.0967485791911575,13.558431859101663,0.017313638309138568,1,1,0.07971141614239602,0.044999846697151034,0.19112061180842763,2.397656710389022,True,True,1.105605998782227e-14,5.617333549722722e-15,9.522711076446882e-15,True,0.06381402746950593,0.4431883781158899,True,A-C|B-D|C-A|D-E|E-B|F-F
rhombus-ext,2X3,180,10,True,52,305,97,97,0,1.6152925624181962,13.902472706267009,23.208053807193235,13.66310398319246,2.065127802061871,13.662942669524798,0.025106110984671304,1,1,0.07934576768425124,0.040596190192042206,0.19249861794691503,2.4260729156083607,True,True,7.857524532904002e-15,7.377764055609925e-15,2.7035697373913694e-15,True,0.2057413590396566,0.4179157688864527,True,A-B|A-E|B-A|C-D|D-C|D-F
rhombus-int,rectangle-same,34,10,True,8,75,19,19,0,2.142562327680716,14.964282833079109,21.533319506065464,14.851447075985124,2.155445670030082,14.851395092342228,0.02311327877275282,1,1,0.07730757313581761,0.05214091184106792,0.18632873124041832,2.410226109582656,True,True,0.06864803508889192,0.011703603635636045,0.06764302169112246,True,0.21208042512686553,0.4633533918727237,True,A-B|B-A|B-C|C-A|C-C|D-D
two-triangles,rectangle-same,180,10,True,6,795,110,110,0,2.291215210583931,14.555216179247909,21.944519808826154,14.098833958821743,2.5075537565403296,14.098169043255336,0.019373952876931,1,1,0.07728770540244004,0.07749176345797586,0.18603211733370975,2.407007898151891,True,True,1.0999195283044102e-14,6.4047456679787536e-15,8.942121102011927e-15,True,0.08736623669950835,0.48074338202529493,True,A-B|B-C|C-A|D-A|E-C|F-D
pentagon,rectangle-same,78,10,True,0,405,42,42,0,2.171074623361927,14.633781735456473,22.468032857396228,14.139140030365299,3.0374922583069544,14.139001583725978,0.043758935977374236,1,1,0.07264073947063907,0.08863467488336661,0.17541963231495694,2.4148932622837695,True,True,8.165424295817737e-15,7.32410687763558e-15,3.609932461376776e-15,True,0.051796682337130966,0.5076261603200616,True,A-B|B-A|C-C|D-D|E-A|E-C
rectangle-opposite,pyramid,180,10,True,10,545,122,122,0,1.856975983313105,12.856037791812298,25.482534569091328,12.524615966880992,2.401419862921667,12.524615966880992,0.02581922438610995,2,1,0.07232202358695859,0.05985498519177075,0.1729882237959339,2.3919162547759223,True,True,7.910679901056899e-15,7.378599352986574e-15,2.8522145930998398e-15,True,0.07227321763638558,0.4182034220705242,True,A-A|A-E|B-C|C-B|D-D|D-F
base-trapezoid,rectangle-same,78,10,True,18,140,47,47,0,3.0011346246182167,16.452180861367104,23.504550197597805,13.754847686460554,7.337555957050685,13.751116369270424,0.09630714849065747,1,1,0.0716834539880307,0.074787634283528,0.18476360155933402,2.5774930096167634,True,True,0.2351644848924641,0.049242066461219806,0.22995119883437615,True,0.06417136132970501,0.4652866157331114,True,A-B|B-A|B-C|C-D|D-A|E-C
vertical-parallelepiped,rectangle-opposite,180,10,True,28,569,107,107,0,1.60236737948609,13.674313411381377,23.65745919846742,13.23401096755452,2.9904324304162415,13.233838485053056,0.027066284389759332,1,1,0.07120813442612012,0.06760527928929218,0.16991250173750383,2.3861389307115113,True,True,0.9465518636068799,0.10792075724727307,0.9403794663075288,True,0.09723058338835644,0.32651322683833955,True,A-D|B-A|C-A|D-B|E-C|F-D
vertical-parallelepiped,central-parallelepiped,360,10,True,76,968,223,223,0,1.6068079604276448,13.860927343451387,23.834071201268774,13.506206351519868,2.529923586484418,13.506160721960637,0.027579268071507457,1,1,0.07037160584580698,0.04888918261954693,0.16951181889431358,2.4088098723473106,True,True,1.0128009161825423e-14,5.9580819677934555e-15,8.190105545539335e-15,True,0.12466421747600853,0.42339245367800304,True,A-D|B-C|C-E|D-C|E-A|F-B
parallelepiped-ext,pentagon,78,10,True,0,381,43,43,0,1.8601228351000805,13.9631968331817,23.36731987181899,13.744249122625183,2.4630229104481267,13.744248925420237,0.013285801121261542,1,1,0.06931735170397772,0.02978147715501179,0.1707842269353955,2.498666720286743,True,True,5.442641205208294e-15,2.5121479338940403e-15,4.828193870057736e-15,True,0.08394112376850497,0.3581303928054846,True,A-A|A-E|B-C|C-D|D-B|D-E
central-parallelepiped,rectangle-same,78,10,True,26,165,35,35,0,2.0879996621614025,14.643328239910192,20.663274594925596,14.32686882872685,3.1609580336198895,14.326753367559025,0.02846326512358921,1,1,0.06909441773567303,0.052825214477683506,0.1669633731731511,2.4164524232896016,True,True,0.8321540874786242,0.1311862328601382,0.8217485002209297,True,0.08546886265131835,0.41981971932396717,True,A-A|B-A|C-B|C-D|D-C|E-C
central-parallelepiped,vertical-parallelepiped,360,10,True,76,1184,172,172,0,1.5488041954299503,13.921170446987993,23.935166248410656,13.54455675206317,2.467028728603739,13.54449706005585,0.027805257641965397,1,1,0.0680338901899311,0.04888918261954705,0.16388626197572168,2.4088915321202164,True,True,9.79327472006036e-15,2.5121479338940403e-15,9.465587277121543e-15,True,0.05194102651214602,0.41981971932396717,True,A-B|B-D|C-A|C-C|D-E|E-F
rhombus-ext,rectangle-same,34,10,True,14,55,14,14,0,2.414438441420586,15.055582667795605,20.855575871839473,15.005760018156348,1.5640753914069538,15.005728775936406,0.01733915922113205,1,1,0.06747851126023864,0.05235597490673653,0.16265203581748064,2.4104271534710415,True,True,9.487089610467352e-15,6.646518689688359e-15,6.769686741988946e-15,True,0.2836895103023786,0.4633533918727237,True,A-B|A-C|B-A|C-A|D-C|D-D
hexagon,pyramid,720,10,True,0,1993,566,566,0,1.90278828486739,12.969380116841126,25.886608454388703,12.758597887478217,2.0469631184971027,12.758576612477967,0.024111448873368246,1,1,0.06674076892725107,0.02783715713700321,0.16044046048658983,2.403934852196167,True,True,1.2428548829352097e-14,1.1374233532693354e-14,5.009554625647218e-15,True,0.06047493661516633,0.36945378526400835,True,A-E|B-F|C-C|D-D|E-A|F-B
vertical-parallelepiped,rectangle-same,180,10,True,32,482,108,108,0,1.8304298451417729,14.530150546868239,21.503192962499742,13.9431546715894,2.8768361002689877,13.943008621013272,0.028670667191358135,1,1,0.06651583850020336,0.06371917643815025,0.15864188454706507,2.4004431888250335,True,True,6.210368190880375e-15,3.972054645195637e-15,4.774039690019193e-15,True,0.13651573070173903,0.4182034220705242,True,A-D|B-C|C-A|D-C|E-A|F-B
two-triangles,rectangle-opposite,180,10,True,28,714,100,100,0,1.7525290695046347,13.64174203154047,23.742203495388647,13.380786719313232,2.2020056417138956,13.380682841841994,0.020829774841045534,1,1,0.06640417110018573,0.060740680287369085,0.15906360352336835,2.3953857248422676,True,True,9.724438339223957e-15,9.565974336450906e-15,1.7483809675615383e-15,True,0.06381402746950593,0.4431883781158899,True,A-B|B-D|C-A|D-A|E-C|F-D
hexagon,rectangle-opposite,180,10,True,24,633,114,114,0,1.7725301876085946,13.690072391576289,23.31764565239891,13.399453247471145,2.3617023844312377,13.399446550044065,0.025453656711983186,1,1,0.06637197002330822,0.05432310776832789,0.15926117761616587,2.399524642107764,True,True,5.765682230584617e-15,4.351167857633658e-15,3.7829128801460545e-15,True,0.051927234131438064,0.4472121987926965,True,A-A|B-D|C-B|D-A|E-C|F-D
vertical-parallelepiped,horizzontal-parallelepiped,720,10,True,172,2017,416,416,0,1.6384122895523026,13.783582373954438,23.919577033266776,13.454249333396097,2.3910641177464838,13.454121476619981,0.02540754065996076,1,1,0.06620669122387042,0.049521212065440356,0.15940135546823123,2.407632106688939,True,True,4.664258210240747e-15,1.7763568394002505e-15,4.312755619196869e-15,True,0.12466421747600853,0.42339245367800304,True,A-C|B-F|C-D|D-E|E-A|F-B
vertical-parallelepiped,pentagon,360,10,True,0,1730,242,242,0,1.5915763792781588,13.945716167118086,23.67422608073866,13.684383224769034,2.213634410608088,13.684289325765965,0.02767333384290538,2,1,0.06604102471359283,0.044341467650602956,0.15889087537549745,2.4059420044521795,True,True,1.2866855053981594,0.1355054898478915,1.2795303247765564,True,0.08372800182256722,0.3581303928054846,True,A-D|B-E|C-E|D-B|E-A|F-C
horizzontal-parallelepiped,rectangle-opposite,180,10,True,28,578,107,107,0,1.746432012657487,13.67311038235502,23.165705499599913,13.234298555729225,2.915888582137342,13.234267847548782,0.027292030684821,2,1,0.06596376331523085,0.05684037225192467,0.15843630358793362,2.4018687780257544,True,True,1.582019115349148e-14,1.5183695187629416e-14,4.442279660508709e-15,True,0.052395158975629325,0.4182034220705242,True,A-D|B-B|C-A|D-C|E-A|F-D
two-triangles,horizzontal-parallelepiped,720,10,True,72,2657,480,480,0,1.5585671017553795,13.829286526958121,23.906229310333796,13.600156451874337,2.1007854887133735,13.600145195436648,0.018689208215883824,3,1,0.06580523735303088,0.03674218033198886,0.1584994720598368,2.408614852485394,True,True,0.3244985946008027,0.08612009443994184,0.31286205783308335,True,0.06983174069331585,0.49625046035832693,True,A-B|B-F|C-A|D-E|E-C|F-D
pentagon,2X3,360,10,True,0,1553,229,229,0,1.6330425132586108,13.666635478732616,24.52054966360638,13.184711764198564,2.920061808794242,13.184513633938344,0.0400796470995477,1,1,0.06542919606853378,0.06371250219510456,0.15727186627468143,2.4036955323422755,True,True,1.8862032452911228e-14,1.6189472992030383e-14,9.678699938266253e-15,True,0.09433330160393776,0.3503071239504709,True,A-E|B-B|C-D|D-C|E-A|E-F
hexagon,base-trapezoid,360,10,True,16,1194,248,248,0,1.6620501014150324,14.83338070930834,22.232979149102704,14.64441116689528,2.1151818756488585,14.644395288670053,0.023559888093940273,1,1,0.06539717849564715,0.03052329659479454,0.15815349350018304,2.4211453237504585,True,True,0.23106171247219848,0.018036370113583878,0.23035668934005527,True,0.06819863265917167,0.4381811915516511,True,A-C|B-A|C-E|D-B|E-D|F-B
hexagon,2X3,720,10,True,104,1657,487,487,0,1.6162825289979907,13.745416796017288,23.93474700278012,13.432439379689614,2.4235874074426684,13.432421291264022,0.024409972424168203,1,1,0.06536255322539547,0.048028188123330796,0.15764790999017772,2.411899508370588,True,True,4.387839612844836e-15,1.7763568394002505e-15,4.012193022172073e-15,True,0.10298084941165159,0.36945378526400835,True,A-F|B-A|C-E|D-B|E-D|F-C
2X3,2X3,720,10,True,268,515,411,411,0,1.565027669528065,13.761226773347383,22.454276707069972,13.351752062255176,2.6059114606774307,13.351678558091626,0.029681016191181797,1,1,0.06509381678433906,0.07449828527773422,0.15569474376897327,2.3918515069534516,True,True,1.3662962257488893e-14,1.246617817651181e-14,5.592042499930296e-15,True,0.1129376939867447,0.4179157688864527,True,A-E|B-F|C-B|D-A|E-D|F-C
rhombus-ext,pentagon,78,10,True,0,279,58,58,0,1.6775185976224818,14.070964129093136,23.637908322393542,13.834026090418748,1.8741461877885908,13.834021464106984,0.019382224597547903,1,1,0.0649071822151371,0.03414112964798133,0.1567946364092901,2.4156746766419293,True,True,9.666753379582449e-15,9.057678187205881e-15,3.3770677752576205e-15,True,0.1658594657538295,0.44672992321618066,True,A-B|A-D|B-E|C-A|D-C|D-E
central-parallelepiped,horizzontal-parallelepiped,360,10,True,76,917,214,214,0,1.5153307939597456,13.89301574131381,23.80991902398435,13.536610796529365,2.604136288878168,13.536556703964102,0.025885038074990874,1,1,0.06476597839471598,0.048127612044988326,0.15583899733278242,2.4061861056590903,True,True,2.302341309305785e-14,2.1755839288168293e-14,7.533990132790234e-15,True,0.07227372566323872,0.41981971932396717,True,A-E|B-A|C-B|C-D|D-F|E-C
pyramid,rectangle-opposite,180,10,True,10,564,134,134,0,1.5577382830367907,16.58689231951457,23.681435141727462,14.503102846509066,7.223386704897102,14.501516781315221,0.07455177033348193,1,1,0.06470540973221871,0.0655471271806267,0.1640255060639807,2.5349581548559086,True,True,7.285637170140847e-14,5.46356080350197e-14,4.8197523091311297e-14,True,0.15695969043670036,0.4305510598091942,True,A-D|B-B|C-C|D-A|E-D|F-A
horizzontal-parallelepiped,base-trapezoid,360,10,True,40,1138,233,233,0,1.6481313141941918,14.688368584211048,22.127364330860527,14.480632837237717,2.2525283524219133,14.480585282515417,0.028916058414829138,1,1,0.0642412490978701,0.04810859649917893,0.1539200367193829,2.395968927766164,True,True,1.4662616753633195e-14,1.020439314654103e-14,1.0529135319424447e-14,True,0.05851285294104078,0.503420624847555,True,A-D|B-A|C-B|D-B|E-C|F-E
horizzontal-parallelepiped,vertical-parallelepiped,720,10,True,172,1828,441,441,0,1.6280411734270093,13.718730150579209,24.012246830988243,13.40571966484446,2.350270507270708,13.40568069365387,0.023985384143406563,1,1,0.06399645951482462,0.049521212065440426,0.15309799273315214,2.4076011988869257,True,True,1.1122196307383265e-14,7.377764055609925e-15,8.322971118520123e-15,True,0.05194102651214602,0.47538038908183505,True,A-B|B-D|C-E|D-F|E-C|F-A
pentagon,rectangle-opposite,78,10,True,0,426,43,43,0,2.0211006334301924,13.632537326137935,23.947996125263813,13.102241651014971,3.0873778298720187,13.101990304730872,0.04369765035574069,1,1,0.06392720836103234,0.07062468574056147,0.15276159524177546,2.3896178037221043,True,True,1.2726468661934031e-14,4.351167857633658e-15,1.1959529375267435e-14,True,0.10588941308070975,0.3886873512957292,True,A-A|B-D|C-A|D-C|E-B|E-D
vertical-parallelepiped,2X3,720,10,True,112,2201,437,437,0,1.5580982719157763,13.70435958044941,24.214060463519278,13.327120283650878,2.607248921903215,13.32708908380158,0.026502700269984913,2,1,0.06390327153695212,0.05787908934851538,0.15306052549544258,2.3951907596301263,True,True,1.3419009932492786e-14,1.1408858372399359e-14,7.064543736638133e-15,True,0.15992269866798556,0.45336865794965664,True,A-D|B-F|C-B|D-E|E-A|F-C
pentagon,pyramid,360,10,True,1,1370,280,280,0,1.8085285696193547,13.021416089101004,25.95061333449799,12.763239771475163,2.6544093546182643,12.763208063268165,0.03620944121671954,1,1,0.0636271910107221,0.03735121583029562,0.15413052012285774,2.422400198319057,True,True,9.26021844169201e-15,5.329070518200751e-15,7.57315343829084e-15,True,0.08916388554894873,0.4312665152281575,True,A-A|B-B|C-D|D-F|E-C|E-E
horizzontal-parallelepiped,2X3,720,10,True,168,1553,442,442,0,1.6701933269432039,13.695658554997845,23.887858128894134,13.291500233718583,2.820178453564024,13.291334659049404,0.027098099637916206,3,1,0.06288067453515402,0.05621968673510148,0.15056182986869826,2.394405450986778,True,True,8.60660076784478e-15,5.617333549722722e-15,6.520670254523371e-15,True,0.17475931072517487,0.45336865794965664,True,A-D|B-C|C-F|D-E|E-A|F-B
hexagon,rectangle-same,180,10,True,20,624,112,112,0,1.8749963310852042,14.70117568955153,22.15863131003096,14.344108804550329,2.4231006407528346,14.344073324880661,0.023897702222107853,1,1,0.061604159193822124,0.0417988690366025,0.14687758731781395,2.39907368920932,True,True,1.1464900711844438e-14,9.930136612989092e-15,5.7302997460712835e-15,True,0.14865685688088548,0.36945378526400835,True,A-C|B-A|C-D|D-C|E-B|F-A
horizzontal-parallelepiped,hexagon,720,10,True,96,1793,495,495,0,1.5384973844084247,13.945909376865373,23.885199131305537,13.782631069889261,1.8477869203828792,13.78256389082629,0.02887332879778448,1,1,0.06139920517978715,0.03130478132466877,0.14855991469871113,2.4195739059439423,True,True,0.5604323498423882,0.06104602801667848,0.5570976585960921,True,0.0781355750194554,0.5113369478280886,True,A-D|B-C|C-B|D-F|E-A|F-E
rectangle-opposite,pentagon,78,10,True,0,379,50,50,0,1.9384046059124658,13.81711771172066,23.34674632224051,13.531478963820115,2.530353284837756,13.531309308277761,0.02596052539201743,1,1,0.06120852105848309,0.07120969408164526,0.1462018944956473,2.388587274571711,True,True,9.059038914050065e-15,6.4047456679787536e-15,6.406669881832587e-15,True,0.06283121806132218,0.3581303928054846,True,A-A|A-C|B-E|C-D|D-B|D-E
cross,pentagon,168,10,True,1,716,124,124,0,1.7417270587537281,14.070071053656788,24.801693429932424,12.953191458780427,4.824460276088346,12.952318136424639,0.05512729226000701,1,1,0.060956469358793064,0.01881262064687363,0.14890091960644858,2.442741864362415,True,True,0.5223407211350648,0.12168581012496348,0.5079688893723028,True,0.06305173248891717,0.44672992321618066,True,A-B|B-E|C-D|D-C|D-E|E-A
central-trapezoid,vertical-parallelepiped,360,10,True,36,1441,227,227,0,1.5009621659033903,13.831815051692526,24.02226328479383,13.553645196640064,2.262975475077545,13.553612758975783,0.024073403340677757,1,1,0.060298333662934495,0.029969355214346335,0.14563353224694459,2.4152165308751443,True,True,1.1168644977707568e-14,5.329070518200751e-15,9.815275750080385e-15,True,0.05194102651214602,0.41981971932396717,True,A-B|B-E|C-D|D-A|D-C|E-F
2X3,rectangle-same,180,10,True,60,150,106,106,0,2.163733841748578,14.916430089675492,21.93481821931069,14.622369865270972,2.3888736412258287,14.622276686270286,0.035656097534786824,1,1,0.06010550396805678,0.09961943886633136,0.1427548911867941,2.3913096658262196,True,True,1.4578310592627297e-14,1.0950198975068616e-14,9.623943170110443e-15,True,0.1266874534932104,0.32651322683833955,True,A-D|B-A|C-C|D-A|E-C|F-B
triangle,two-triangles,90,10,True,8,376,47,47,0,1.7993036674501999,14.097821427119936,23.90109898553847,13.965592493462859,1.7246391941486843,13.965516202698566,0.02130342074342373,1,1,0.05971140545324981,0.013588988937790304,0.14442396804910723,2.418699860651947,True,True,8.443536244332048e-15,3.972054645195637e-15,7.450911770040543e-15,True,0.08131627842601762,0.483970554010485,True,A-B|A-E|B-C|B-D|C-A|C-F
arrow,pentagon,168,10,True,0,698,119,119,0,1.5819618644041076,14.007810926587194,23.496833523025828,13.812566648826632,2.0881694385245297,13.812459519919308,0.02512287431082072,1,1,0.05938039538133976,0.038370800465728584,0.1428241433396467,2.405240693034002,True,True,4.820209419629775e-15,1.9860273225978185e-15,4.39205126597841e-15,True,0.1187653942992405,0.3581303928054846,True,A-E|B-C|C-A|C-D|D-E|E-B
2X3,hexagon,720,10,True,104,1513,491,491,0,1.589423328330456,13.918009532347405,23.834906363018106,13.61827474152861,2.4458925862118743,13.61813309904644,0.030410363145973562,1,1,0.05922673569679976,0.04802818812333079,0.14283736479945877,2.411704158923903,True,True,8.970849362473281e-15,7.377764055609925e-15,5.1034043367087296e-15,True,0.0781355750194554,0.5113369478280886,True,A-D|B-F|C-B|D-C|E-A|F-E
horizzontal-parallelepiped,horizzontal-parallelepiped,720,10,True,212,1989,356,356,0,1.518671778198878,13.893255899571296,23.514421554404784,13.531548903326575,2.605685989521053,13.531525378249997,0.026813758064610838,1,1,0.05888264705170061,0.04793350141189131,0.14134713587079578,2.400488818831277,True,True,4.7587660856657865e-15,1.9860273225978185e-15,4.3245288913334616e-15,True,0.23457637813391888,0.42827695480702754,True,A-C|B-D|C-F|D-E|E-B|F-A
2X3,pentagon,360,10,True,0,1579,257,257,0,1.738640085344429,13.901186508297348,23.901667053786337,13.549815791469225,2.497217273444119,13.549654617069171,0.028973161328620378,1,1,0.058860682426734624,0.06413601761229497,0.14129340632976717,2.400471766626876,True,True,8.21208639339988e-15,5.329070518200751e-15,6.2481493535851895e-15,True,0.0888732057210834,0.3581303928054846,True,A-A|B-C|C-E|D-E|E-D|F-B
two-triangles,pyramid,720,10,True,2,2879,527,527,0,1.8199459763535244,12.89995487855656,25.7682551203143,12.732228752861895,1.9599002704314983,12.732228752861895,0.018476708509231443,1,1,0.05884137279722401,0.02913444863284546,0.14229843133066544,2.4183397593568503,True,True,7.481453496197086e-15,3.9968028886505635e-15,6.324374521249838e-15,True,0.05293041758341068,0.41302574003819187,True,A-C|B-A|C-F|D-E|E-B|F-D
horizzontal-parallelepiped,pentagon,360,10,True,0,1312,260,260,0,1.5847266690564765,13.976787445847831,23.763966517615877,13.751211093290841,2.2013103417561837,13.751183921497649,0.02709063810039858,1,1,0.05876853758691674,0.04567493119111844,0.141729795293307,2.411661087936607,True,True,6.9613819803769635e-15,4.351167857633658e-15,5.433983561938039e-15,True,0.2597328806692444,0.40241141832069854,True,A-A|B-C|C-D|D-E|E-E|F-B
pentagon,vertical-parallelepiped,360,10,True,0,1628,261,261,0,1.6452453877526747,13.61857268202192,24.25388278583041,13.234596486768368,2.724855409203106,13.23452991696194,0.04038889066791995,1,1,0.058605881480569395,0.044476814762264824,0.14010921868024986,2.390702351720495,True,True,0.04628386336285769,0.010163700691044896,0.04515412712094581,True,0.08060286963024578,0.3886873512957292,True,A-D|B-A|C-B|D-F|E-C|E-E
pentagon,two-triangles,360,10,True,0,1320,252,252,0,1.5294858969139649,13.804010777566916,24.698189498454393,13.42634841461867,2.6732597655794152,13.425976236130591,0.04239461571795644,1,1,0.05829835838583659,0.04881569641747407,0.14106549039817384,2.419716340287984,True,True,1.2367406112494557e-14,8.140289677804162e-15,9.31066151853899e-15,True,0.08417006367026594,0.42159434034221743,True,A-B|B-F|C-C|D-D|E-A|E-E
2X3,vertical-parallelepiped,720,10,True,112,2029,474,474,0,1.5109624449713166,13.70155586376769,24.107017049518394,13.336590472737646,2.6363671835556035,13.336511052145822,0.029276497273270863,1,1,0.05820881828779371,0.05797058629143102,0.13944826864223867,2.3956553791005364,True,True,8.988007959235976e-15,3.972054645195637e-15,8.062696135342631e-15,True,0.20327483498624505,0.4179157688864527,True,A-F|B-D|C-E|D-A|E-C|F-B
rectangle-opposite,arrow,78,10,True,8,459,35,35,0,1.7631470476457027,13.686946099213204,23.54249620429174,13.436126074243951,2.2015393397926855,13.436081883426446,0.027779008632835556,1,1,0.05806401812438698,0.05629342952489786,0.1393132051717743,2.399303556177118,True,True,9.615494457083794e-15,3.972054645195637e-15,8.756741148954269e-15,True,0.05199775411844587,0.32651322683833955,True,A-B|A-C|B-D|C-E|D-A|D-C
parallelepiped-int,pentagon,78,10,True,0,348,45,45,0,1.6062651194310635,14.078176381563143,23.4788675945674,13.782092465795836,2.4714482452760542,13.782066572447365,0.018366012806595222,1,1,0.05759966253176372,0.024438194951635284,0.13847224212179698,2.404046066162897,True,True,1.2457801873627938e-14,9.057678187205881e-15,8.553086774935849e-15,True,0.08362358299111744,0.4331407140208836,True,A-E|B-A|B-C|C-B|C-D|D-E
rhombus-int,two-triangles,180,10,True,24,858,102,102,0,1.634334398917947,13.915517004756069,23.75981864654038,13.726720231887665,1.9570740841614642,13.726588050419169,0.02737643510936394,1,1,0.057562169172420685,0.0237412086819477,0.1395667484250099,2.4246262854854232,True,True,1.0477977937836253e-14,1.020439314654103e-14,2.3787354154276385e-15,True,0.22887403963028954,0.48728827906722066,True,A-B|B-A|B-E|C-C|C-F|D-D
rhombus-ext,rectangle-opposite,34,10,True,10,38,20,20,0,2.578280525642127,13.867915181107474,22.576992812752152,13.71613913575286,2.5848140117533944,13.716060893857861,0.024034600868121814,1,1,0.05753656199876006,0.04022540523834262,0.13875542231698165,2.4218180645655027,True,True,5.867400015501816e-15,1.7763568394002505e-15,5.592042499930296e-15,True,0.29146942113982505,0.4179157688864527,True,A-A|A-D|B-A|C-B|D-C|D-D
vertical-parallelepiped,vertical-parallelepiped,720,10,True,212,1998,348,348,0,1.5601908641762714,13.91502482740853,23.5854643225209,13.517592186957565,2.6569768431567606,13.517299912402105,0.027976935183682272,1,1,0.05735078436145385,0.0474491189338337,0.13758373780432506,2.3989861574900577,True,True,1.466377258521647e-14,8.565282493038633e-15,1.1902191489191896e-14,True,0.16766331629055414,0.42339245367800304,True,A-F|B-E|C-A|D-B|E-D|F-C
2X3,two-triangles,720,10,True,72,2891,426,426,0,1.5741312003450216,13.739829156768042,24.05811343572221,13.509537233107558,2.191432130628656,13.509454941306746,0.030833707139885647,1,1,0.056598901449469406,0.04684333168576995,0.13535303036537144,2.391442711767338,True,True,2.8242481356346387e-14,1.896630097780749e-14,2.0926470805723356e-14,True,0.05943624352311705,0.3918321979520063,True,A-B|B-F|C-C|D-E|E-A|F-D
3X2,2X3,720,10,True,228,648,434,434,0,1.784404211685943,13.789008107327934,23.883913895035874,13.572734500516109,1.9302456158061738,13.572713392122495,0.028242220854604483,2,1,0.0565768505531106,0.02847986336075238,0.13580297745927647,2.4003276274948115,True,True,6.069783312783914e-15,3.972054645195637e-15,4.5896678920952255e-15,True,0.124718162624229,0.3676539667191418,True,A-B|B-E|C-C|D-F|E-A|F-D
arrow,rectangle-opposite,78,10,True,8,444,56,56,0,1.593897078504071,13.481612253289903,23.48377164369463,13.200104937867074,2.125675871894736,13.199597363914165,0.02886740576940383,3,1,0.0564553908539176,0.033362753630700695,0.13661934357445205,2.4199521340302907,True,True,9.799722993377166e-15,5.617333549722722e-15,8.029952337223718e-15,True,0.3225343898119573,0.36898991146262244,True,A-D|B-A|C-A|C-C|D-B|E-D
2X3,rectangle-opposite,180,10,True,72,151,94,94,0,1.6590962959805173,13.719671273254171,22.60803303072401,13.45784275029816,2.786602728797025,13.457613105866335,0.029960561749993175,1,1,0.05639104554753601,0.09572875744328327,0.1333058502688248,2.3807129797512614,True,True,1.0216012630098011e-14,4.351167857633658e-15,9.243065094059318e-15,True,0.07611609640718162,0.32651322683833955,True,A-D|B-A|C-D|D-A|E-C|F-B
3X2,two-triangles,720,10,True,56,3249,459,459,0,1.526960007515471,13.905965710435575,24.063247611206705,13.73056969116399,1.8012455489705341,13.730515032231361,0.02594875311429412,2,1,0.05638690596744497,0.02288201465336152,0.13587646892527758,2.4097166991876797,True,True,0.298981375840415,0.0501934555327617,0.29473798554157926,True,0.05798214362692299,0.45860994651839865,True,A-B|B-E|C-A|D-F|E-C|F-D
triangle,pyramid,90,10,True,8,311,51,51,0,2.5473740428389466,13.08574427448534,25.45262688124197,12.983533742254853,1.7068050079524832,12.983533742254853,0.02195522714316489,1,1,0.056322567010676894,0.012788524678931896,0.13665547270345904,2.426300503625016,True,True,0.0383310259025315,0.008843990885249344,0.037296801095565386,True,0.070358301045685,0.42238175706989983,True,A-B|A-E|B-C|B-F|C-A|C-D
arrow,two-triangles,360,10,True,16,1455,239,239,0,1.5829949239659016,13.801180571870105,24.297163552555553,13.599833895507796,1.953369891189399,13.599723311682304,0.027286859666686425,2,1,0.05605180538946997,0.028737723875818202,0.13467754473207516,2.40273339629799,True,True,9.196105383803585e-15,8.62265274246159e-15,3.196594111384947e-15,True,0.0643693165910503,0.4499078879065762,True,A-B|B-E|C-A|C-F|D-C|E-D
