pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
pentagon,horizzontal-parallelepiped,360,10,True,0,1227,270,270,0,1.664352971937742,13.581405461524914,24.173482846854785,13.339862988257316,2.321654468835081,13.339736774163404,0.0018507147179729344,1,1,0.045859736814393696,0.04576962665421064,0.11027234861339273,2.416623795334142,True,True,1.428007506981779e-14,1.0290994924006174e-14,9.900301382973689e-15,True,0.08731941453218817,0.3503071239504709,True,A-A|B-F|C-B|D-C|E-D|E-E
parallelepiped-int,rhombus-int,34,10,True,10,150,14,14,0,9.162732986444945,13.815310412487934,22.708711853279382,13.707309175246557,1.6395658554116705,13.70730881542439,0.0012790589107716244,2,1,0.045745191651432066,0.010438880016506648,0.11057096529698424,2.417105739538918,True,True,0.8119041978781077,0.2648263340790094,0.7674994718632492,True,0.22671505472773976,0.49520082211586375,True,A-A|B-B|B-C|C-C|C-D|D-B
two-triangles,central-trapezoid,360,10,True,16,1512,245,245,0,1.5552334122954932,13.82334984519635,23.91356370208381,13.682802166348722,1.7287494148602163,13.682792345020559,0.000971869103024936,3,1,0.04566385251643886,0.014653665941686118,0.11105597448487835,2.4320325238633447,True,True,6.467049118441537e-15,5.866415205408188e-15,2.7217452008024307e-15,True,0.09384548488577421,0.4661386319733713,True,A-A|B-B|C-E|D-D|E-C|F-D
horizzontal-parallelepiped,arrow,360,10,True,46,899,247,247,0,1.8442782147605203,13.877720026623232,23.690274565368405,13.654354767994773,1.9445144742399043,13.65435476732479,0.0011468854321758926,1,1,0.04564642097484712,0.03036310150803655,0.10973010969049168,2.4039148600710023,True,True,1.3051555236718261e-14,1.1569466045578161e-14,6.040740808652684e-15,True,0.16622082587559467,0.32651322683833955,True,A-B|B-C|C-D|D-A|E-E|F-C
2X3,cross,360,10,True,48,716,249,249,0,1.6579552875501165,14.48118569810212,22.74992188492921,14.33727378969039,1.5886120222172433,14.337235418518357,0.0022742660964274464,1,1,0.04550309738733922,0.024213666292036525,0.10941503541765855,2.4045623638821163,True,True,1.485705336304734e-14,1.1344582244840393e-14,9.593356468019338e-15,True,0.06970391706375242,0.36990647383846204,True,A-C|B-B|C-D|D-E|E-D|F-A
parallelepiped-int,two-triangles,180,10,True,36,452,115,115,0,1.7076225311124091,13.866078155996819,23.805732588915284,13.771516821131375,1.7061552050129536,13.771510034980295,0.0010916589420766343,2,1,0.04548154479186264,0.014474347812687716,0.10975935278168646,2.413272312626552,True,True,6.879800455918813e-15,4.351167857633658e-15,5.329070518200751e-15,True,0.1520016099807665,0.4707514254812046,True,A-A|B-D|B-E|C-C|C-F|D-B
pentagon,pentagon,168,10,True,22,464,104,104,0,1.5481509623157192,13.831330955136231,23.572590417231726,13.551957862968488,2.645116852931407,13.551920856890089,0.00227868126345232,1,1,0.04537286356019566,0.029842878813963268,0.10860510093011158,2.4041527849582103,True,True,3.426549184378118e-15,2.371599841792136e-15,2.4732071290884353e-15,True,0.061770518582597606,0.4160614448474135,True,A-C|B-A|C-E|D-D|E-B|E-E
rectangle-opposite,rhombus-int,34,10,True,10,38,20,20,0,2.108909832255958,13.916165331956437,22.499120342129494,13.850601954907768,2.1510568956681926,13.850589322879372,0.0011189821247823417,1,1,0.0453328633311302,0.0400855729368467,0.10976754123937782,2.4213679254625893,True,True,1.0148677349187842e-14,7.32410687763558e-15,7.025176893352192e-15,True,0.26808156824084334,0.45336865794965664,True,A-B|A-C|B-A|C-B|D-C|D-D
rhombus-int,vertical-parallelepiped,180,10,True,40,533,91,91,0,1.574758884959107,13.967266268823227,23.592169366820972,13.802043619045717,1.9102890928608365,13.8019882612206,0.001737687402419752,1,1,0.04528477418615766,0.02290447885177856,0.10996705739979482,2.428345053631929,True,True,1.3235335796635749e-14,1.0338532780506276e-14,8.263707012963665e-15,True,0.24014897377774544,0.4179157688864527,True,A-A|B-B|B-F|C-C|C-D|D-E
vertical-parallelepiped,hexagon,720,10,True,124,1822,449,449,0,1.559602071696075,13.877933205886176,23.7623870170116,13.740220060760763,1.6806831252584513,13.740211539337453,0.0010867999409667206,4,1,0.045163573298804646,0.026459147517756125,0.10892247743425805,2.411732940474418,True,True,5.605063087764203e-15,5.014185124125671e-15,2.5049310886356963e-15,True,0.08884476833453801,0.37315538930282416,True,A-A|B-D|C-E|D-F|E-B|F-C
central-parallelepiped,two-triangles,360,10,True,36,1678,221,221,0,1.5095980914345355,13.758984521809996,23.77062518560456,13.583670715017753,1.818935294527516,13.583669348675745,0.0011062747338046464,1,1,0.045128870458689525,0.026680146705864705,0.10875264769454683,2.4098242785424424,True,True,1.4214420276602997e-14,1.0902062318947644e-14,9.12111731059766e-15,True,0.0667122630549902,0.4652866157331114,True,A-C|B-B|C-A|C-D|D-F|E-E
central-trapezoid,central-parallelepiped,168,10,True,18,585,109,109,0,1.5272782257709188,13.838178762720604,23.753006499122105,13.606575231511416,2.1326055816154423,13.606533635251003,0.0011402906889923514,1,1,0.045089940550885624,0.0249077483778146,0.10868128481836736,2.4103222024814297,True,True,1.054593303515244e-14,8.515469183756915e-15,6.221212756561689e-15,True,0.16766592184114334,0.41981971932396717,True,A-D|B-C|C-E|D-A|D-B|E-C
3X2,3X2,720,10,True,268,489,414,414,0,1.9275077033553134,14.126245312070324,23.72813345481141,13.941569879960237,1.3197908668028233,13.941569171418818,0.0009441052262015859,1,1,0.044857166261539475,0.010156824254022008,0.10883015511895133,2.4261486890281407,True,True,6.233089088255905e-15,4.782987168225453e-15,3.9968028886505635e-15,True,0.1996871374912286,0.4361681820504353,True,A-E|B-F|C-B|D-A|E-D|F-C
cross,base-trapezoid,168,10,True,30,536,98,98,0,1.589506520840122,14.702033875554548,23.313245901892756,14.169573221949527,3.454438733721997,14.169567841144268,0.013647432259110026,2,1,0.04483901491110774,0.011888811768595266,0.11000567228368313,2.4533472133981244,True,True,1.0667461100097176e-14,5.356250817836112e-15,9.225253573670289e-15,True,0.21524043613620883,0.4993505740910072,True,A-E|B-B|C-B|D-A|D-C|E-D
horizzontal-parallelepiped,3X2,720,10,True,148,1837,458,458,0,1.588531656606334,13.890019868593827,23.78870052910064,13.732124994831974,1.821683940963909,13.732124034231104,0.0010152102397373852,2,1,0.04455531713730504,0.022561832588915597,0.10722571164967883,2.406574984512936,True,True,9.618178027917695e-15,9.228217591113521e-15,2.7109682159298164e-15,True,0.08475007441438115,0.3846245126357791,True,A-B|B-D|C-E|D-C|E-F|F-A
base-trapezoid,two-triangles,360,10,True,12,1185,260,260,0,1.5333404589948363,14.221551345016254,26.22655760592256,12.820373814113841,5.896164499525587,12.820373814113841,0.04093194463888139,1,1,0.044296093932742114,0.03410385930914012,0.11507537449665371,2.5978673124402523,True,True,9.691426702394066e-15,6.530527749616485e-15,7.160723346098895e-15,True,0.06725787130427473,0.443009111449057,True,A-A|B-D|B-E|C-B|D-F|E-C
hexagon,cross,360,10,True,8,1385,262,262,0,1.689351020661575,14.553852345667275,23.307936244446918,14.455816465332683,1.2773591526785972,14.455784614273268,0.0009464475928542271,1,1,0.044189892136761375,0.01590468901344159,0.1070876602502212,2.423351926698537,True,True,5.338314359524835e-15,3.210061615366513e-15,4.265337574760008e-15,True,0.052972451291152654,0.5194900697183719,True,A-C|B-A|C-D|D-B|E-E|F-D
parallelepiped-int,3X2,180,10,True,52,616,74,74,0,2.1428257491270988,13.761047791881634,23.688096770674505,13.704671512335928,1.3197591303315357,13.704662436940431,0.0011985838546886285,2,1,0.04416581072811454,0.010331310678155275,0.10598814938160797,2.4096120165496933,True,True,1.010973743638762e-14,4.351167857633658e-15,9.125465977548383e-15,True,0.05118028238256919,0.42827695480702754,True,A-A|B-C|B-E|C-D|C-F|D-B
rectangle-opposite,base-trapezoid,78,10,True,0,245,60,60,0,2.357402223791834,14.870712100053995,21.305398451440528,14.470749046463766,2.2073169196235143,14.470745239392752,0.0015569595619311372,1,1,0.044164765731956934,0.06494324511975423,0.10637982611432976,2.4087035072248777,True,True,9.031369600106461e-15,3.8734693284902e-15,8.158545962055544e-15,True,0.07556782805543794,0.507168727450094,True,A-B|A-D|B-A|C-B|D-C|D-E
rhombus-ext,central-trapezoid,78,10,True,6,254,47,47,0,2.2060200360370446,14.02220804275085,23.740831430851006,13.93252748292866,1.6244751129357584,13.932527089103427,0.00260973509620932,2,1,0.04414532079582009,0.013650790139967964,0.10733862055512552,2.431483532571563,True,True,6.914234360057172e-15,5.687116766346677e-15,3.932345314406369e-15,True,0.26787424706002044,0.5202372758899162,True,A-A|A-C|B-B|C-D|D-D|D-E
hexagon,vertical-parallelepiped,720,10,True,124,1874,455,455,0,1.5894118546339182,13.788349898955207,23.803041103596183,13.60535024369739,1.7830605512241986,13.605349203468679,0.0010906719516583507,1,1,0.04411014270896546,0.026576342504520636,0.10643701973062374,2.412982892231501,True,True,6.31907356524431e-15,5.725525195945261e-15,2.673771110915334e-15,True,0.050002356365240426,0.36945378526400835,True,A-A|B-D|C-E|D-F|E-C|F-B
hexagon,rectangle-opposite,180,10,True,24,630,114,114,0,2.2330886336433284,13.607555727776488,23.316036787565363,13.379190896892798,2.05017892601123,13.379189071383163,0.001234747342861553,7,1,0.04409418315819937,0.03241022147866952,0.10583274293429516,2.4001520235581326,True,True,7.009266070203071e-15,6.081837590192858e-15,3.4844027277880974e-15,True,0.11150501106715802,0.3515440624678419,True,A-B|B-C|C-A|D-D|E-D|F-A
rectangle-opposite,3X2,180,10,True,76,109,93,93,0,3.3298782536090106,13.788425566912178,23.102346754398337,13.587200822335436,1.9419382138687704,13.587200686174445,0.0017491145904564576,1,1,0.044061629689137315,0.03754049021234274,0.10563498428920842,2.3974370679087937,True,True,8.232575804475413e-15,4.159431383214969e-15,7.104536223059209e-15,True,0.10480553440708013,0.3846245126357791,True,A-D|A-F|B-A|C-B|D-C|D-E
2X3,3X2,720,10,True,228,631,451,451,0,1.8198877242414129,13.736647595552405,23.816064111133045,13.57133958194736,1.4878747379685642,13.57133880139667,0.001039686287587216,3,1,0.04402592514829229,0.028069800878669608,0.10542224017780925,2.394549116746919,True,True,5.438959822042073e-15,3.607797795906347e-15,4.070144838902081e-15,True,0.0938466201523473,0.4759218661878611,True,A-C|B-F|C-A|D-D|E-B|F-E
pentagon,vertical-parallelepiped,360,10,True,0,1612,261,261,0,1.6445668067588777,13.45715395698442,24.24294033451901,13.221261974721834,2.251132906456454,13.221140459332844,0.0016351510969112582,6,1,0.0440216834624166,0.02876739390755395,0.10620361328936272,2.4125295748862894,True,True,1.459426066677148e-14,1.3873790429220374e-14,4.5288390936029406e-15,True,0.10057100710802008,0.3886873512957292,True,A-A|B-D|C-B|D-F|E-C|E-E
wave,cross,168,10,True,28,661,100,100,0,1.6140799810727087,14.58213334474149,22.977876636327313,14.495397992928767,1.2930749152957144,14.495397992580886,0.0009040883771902486,1,1,0.04392524177624604,0.006758090592101579,0.10651378057780002,2.4248877472406014,True,True,6.936895214610187e-15,3.972054645195637e-15,5.687116766346677e-15,True,0.05071673947113901,0.4475031594694418,True,A-D|B-C|C-A|C-D|D-B|E-E
vertical-parallelepiped,rhombus-int,180,10,True,40,454,106,106,0,1.6434874639384998,13.980706241577284,23.61291261821211,13.8734243870441,1.7493532771704667,13.873407076955287,0.0013328046274194705,2,1,0.04368232366890461,0.02290421552153456,0.10605687435575713,2.4279128363140177,True,True,7.384652433345355e-15,3.3898183461937905e-15,6.560657218687885e-15,True,0.23114902185720937,0.45336865794965664,True,A-A|B-B|C-C|D-C|E-D|F-B
rectangle-same,base-trapezoid,78,10,True,18,146,48,48,0,2.243224793251137,15.068757741677071,22.720155260433977,13.475411211543069,5.212558358083383,13.473906861499811,0.03282521176677733,1,1,0.04361569511122925,0.07479484346819486,0.11235158709965981,2.575943976431867,True,True,8.09340401342619e-15,3.66205343881779e-15,7.21751710325552e-15,True,0.07556782805543794,0.4668891668184871,True,A-B|A-D|B-A|C-B|C-E|D-C
horizzontal-parallelepiped,wave,360,10,True,68,745,220,220,0,1.7224103620623599,14.051792084029175,23.557603376842064,13.967830622039578,1.4608947271453503,13.967775230096954,0.0010802951716684106,2,1,0.043572930468492414,0.014458975766479625,0.10471499831439332,2.403212205112363,True,True,0.5893609182192151,0.06676952728289505,0.585566496779499,True,0.13375044710598938,0.36990647383846204,True,A-C|B-D|C-C|D-A|E-E|F-B
central-parallelepiped,pentagon,168,10,True,0,603,130,130,0,1.7068541653058096,13.880016829037354,23.428961477009718,13.6722287117965,1.9045349075557065,13.6722287107519,0.0005908090069137728,1,1,0.04352804290360235,0.029251571650207336,0.10500426143288012,2.412335920211796,True,True,1.0695084443661336e-14,7.377764055609925e-15,7.742959950613002e-15,True,0.05854812886921447,0.3581303928054846,True,A-E|B-D|C-A|C-C|D-E|E-B
pyramid,hexagon,720,10,True,0,2036,559,559,0,1.5615791390907017,15.780507594092825,23.092802028262522,15.081705097540706,4.632847621892177,15.081411839114093,0.005676612486210431,2,1,0.043496843454084735,0.026565415006495237,0.11059753156979003,2.5426564961325706,True,True,6.879800455918813e-15,5.617333549722722e-15,3.972054645195637e-15,True,0.08632266281757914,0.39527610412442066,True,A-E|B-F|C-B|D-D|E-A|F-C
parallelepiped-ext,base-trapezoid,78,10,True,0,212,56,56,0,2.448107569434673,14.903677347645843,21.009852656217117,14.648927649552544,1.819676770064831,14.648923683971855,0.0015447055407671328,1,1,0.043441954360963944,0.02420819803204885,0.10621065565266691,2.5001135725007124,True,True,2.60525380415276e-14,2.4037419170782156e-14,1.0046751614992642e-14,True,0.15555707358765414,0.4446994208396341,True,A-B|A-D|B-B|C-A|D-C|D-E
base-trapezoid,rhombus-int,78,10,True,12,420,25,25,0,1.8361665691464428,14.334266621277692,25.86845347617997,12.747125793147802,5.885304653719514,12.747125793147802,0.04243167436658446,1,1,0.04341210686624653,0.022876417537654115,0.11260416389552384,2.593842409963176,True,True,1.0087767680389479e-14,5.0242958677880805e-15,8.747542958250513e-15,True,0.14232149778427988,0.49463167676755143,True,A-B|B-A|B-C|C-B|D-D|E-C
vertical-parallelepiped,3X2,720,10,True,136,1532,474,474,0,1.6194430469323882,13.9027401722601,23.95369663912118,13.710743904843277,1.8177470050533606,13.710743903904728,0.001097775920171351,2,1,0.0433520828480298,0.01962452695854833,0.1045721845415004,2.4121605623443036,True,True,7.215595591812694e-15,6.646518689688359e-15,2.808666774861361e-15,True,0.07183276835898927,0.3846245126357791,True,A-B|B-A|C-D|D-C|E-E|F-F
2X3,base-trapezoid,360,10,True,100,585,210,210,0,2.107011263671487,14.866473400344418,21.301787612770706,14.77035398030004,1.9884398692332992,14.770350833627099,0.001187627611287212,1,1,0.04314731978780528,0.038683421099747484,0.10379756543304043,2.4056549964982232,True,True,1.0695084443661336e-14,9.057678187205881e-15,5.687116766346677e-15,True,0.14791625621687243,0.44904494826803076,True,A-B|B-D|C-B|D-A|E-C|F-E
central-parallelepiped,rhombus-ext,78,10,True,22,72,48,48,0,9.160180544308627,14.235980007933172,23.13210196282674,14.110272568183339,1.802800920935701,14.11024869335499,0.004450199744852057,1,1,0.04302026338124369,0.01369518513811922,0.10449459028573939,2.4332312130470366,True,True,1.3605607156966169,0.6539025852697624,1.1931206435538744,True,0.49590027782699986,0.45336865794965664,True,A-A|B-A|C-B|C-D|D-D|E-C
rectangle-same,central-parallelepiped,78,10,True,26,164,35,35,0,1.7534618207996313,14.062917170876581,24.801043456698398,12.538939079628634,5.197783438058394,12.538023333759327,0.01827448504480067,1,1,0.04291476384721588,0.051887183263067696,0.11133484448088878,2.594324994476503,True,True,7.786923074108423e-15,5.617333549722722e-15,5.39274834877743e-15,True,0.2011456302235052,0.4652866157331114,True,A-A|A-B|B-C|C-D|C-E|D-C
rectangle-same,rhombus-ext,34,10,True,14,55,14,14,0,2.4929039951388505,13.973612400901953,24.727651183778033,12.732534569313481,4.715722598198367,12.732476606349149,0.04365238299975438,2,1,0.04287879967690554,0.05124107651957014,0.11058175893263748,2.5789378379497094,True,True,8.565282493038633e-15,4.351167857633658e-15,7.377764055609925e-15,True,0.20422836922613147,0.39028483721018153,True,A-B|A-C|B-A|C-A|C-D|D-D
3X2,base-trapezoid,360,10,True,48,1135,240,240,0,1.6236334913083494,14.751239174948616,22.0226705589537,14.658663030253214,1.6272053036730065,14.658607681631562,0.000981693118475846,2,1,0.042793355043547476,0.017732766134945746,0.10376425558648261,2.424774955852136,True,True,6.647040594119255e-15,4.612856925730597e-15,4.785885460665405e-15,True,0.0865982792422022,0.4341882410243255,True,A-A|B-B|C-E|D-C|E-D|F-B
3X2,central-parallelepiped,360,10,True,88,672,206,206,0,1.8083271660116023,13.942633566274747,23.732705217165456,13.746481159570557,2.0861455281309453,13.746481107697871,0.0014597945923773281,3,1,0.042756638591930525,0.016510720442323188,0.10329079079806835,2.4157837051662536,True,True,8.406228689222115e-15,2.8522145930998398e-15,7.907563005781823e-15,True,0.11883491840235728,0.3676539667191418,True,A-C|B-D|C-C|D-A|E-E|F-B
horizzontal-parallelepiped,rhombus-int,180,10,True,44,525,105,105,0,1.708719331857547,13.868284780097436,23.420606824886118,13.78582681051114,1.5352303644371144,13.78582643596869,0.0008734713680773609,4,1,0.0426104945530972,0.020476185209952005,0.10354756067969084,2.4300952562439657,True,True,8.43495550536759e-15,2.2644195468014703e-15,8.125323285481904e-15,True,0.3396824849717858,0.5089644839199717,True,A-B|B-A|C-B|D-D|E-C|F-C
rhombus-int,base-trapezoid,78,10,True,12,429,30,30,0,1.9096659564306677,14.788919588588907,21.866121453492067,14.655685858934662,1.9017339283485324,14.655659141270364,0.001501900202322659,4,1,0.04246294003530401,0.015210621503718973,0.1026396012334491,2.4259924031460858,True,True,9.53499970250244e-15,8.140289677804162e-15,4.965068306494546e-15,True,0.21524043613620883,0.4993505740910072,True,A-E|B-A|B-B|C-B|C-D|D-C
rhombus-int,pyramid,180,10,True,12,556,121,121,0,2.2304012694771567,12.970790613873305,25.3636846503332,12.812502255195191,1.5866684609687556,12.812502255195191,0.0011182182225191184,2,1,0.04233981387594724,0.01922210747396537,0.10241826732739186,2.4189588463348084,True,True,6.382952687317977e-15,2.898066233625156e-15,5.687116766346677e-15,True,0.11002267832771204,0.4475031594694418,True,A-A|B-B|B-D|C-C|C-E|D-F
rectangle-opposite,rectangle-same,34,10,True,14,38,16,16,0,3.8818131744907807,14.740257819558462,21.485353580373047,13.832694271499019,3.723191938643984,13.832640730170738,0.004011914082756363,3,1,0.04232971437423477,0.049969513351382125,0.10171495085731269,2.402920793607445,True,True,1.1597447320000317e-14,1.0443180557033613e-14,5.043883840194739e-15,True,0.43101091518415474,0.3926817942954417,True,A-A|A-B|B-D|C-C|D-A|D-C
central-parallelepiped,pyramid,360,10,True,10,1410,210,210,0,1.5648849014890382,12.847191363777469,25.464057849942193,12.655048471862248,1.8213823992604405,12.655033033588207,0.0013026794766384242,2,1,0.04223703587146702,0.02385676528124032,0.10203958167919852,2.4158793242432703,True,True,9.326534230477077e-15,5.417387826669829e-15,7.591847593814708e-15,True,0.16925383776255923,0.45336865794965664,True,A-A|B-B|C-C|C-D|D-E|E-F
arrow,horizzontal-parallelepiped,360,10,True,46,903,247,247,0,1.5219196182650343,13.849516930672849,23.70562405486046,13.659665794987514,2.0039701827964618,13.659662013519823,0.0012619291067608174,1,1,0.04221611582285009,0.03038470758150703,0.10096492895968487,2.404003985939424,True,True,9.162577531447967e-15,8.351845947203344e-15,3.76822190084106e-15,True,0.1260039589860245,0.32651322683833955,True,A-F|B-A|C-D|C-E|D-C|E-B
triangle,2X3,90,10,True,30,125,48,48,0,1.8075919501264304,13.964036485184666,23.554142428911955,13.906623452135047,1.2840774508015012,13.906623347585118,0.000970589354482243,2,1,0.042197781766710754,0.014501214385939525,0.10202209178197312,2.417712199802335,True,True,7.054067393152984e-15,5.99211958652363e-15,3.722145839155691e-15,True,0.18632900272679512,0.48333701435588255,True,A-C|A-E|B-B|B-D|C-A|C-F
pyramid,2X3,720,10,True,64,1445,548,548,0,1.7048514543898274,15.436963417625401,22.552844756008312,14.603289095940465,4.615682771698395,14.603243888710535,0.011073078447955353,1,1,0.04195537193082813,0.04576816532683105,0.10622614644234253,2.531884274973839,True,True,1.3363437765310151e-14,1.0242973220427484e-14,8.58271335376657e-15,True,0.15695969043670036,0.4475031594694418,True,A-F|B-D|C-B|D-E|E-C|F-A
central-parallelepiped,3X2,360,10,True,88,660,204,204,0,1.5223164219595373,13.988832118499985,23.732549209130546,13.760140123027515,2.0305576655566417,13.760105993993317,0.0014428785811704259,1,1,0.04158407707740385,0.016524425604738175,0.10044869057318467,2.4155565695545267,True,True,7.095879964180615e-15,6.89411847443645e-15,1.680072297996111e-15,True,0.1845469345566126,0.3846245126357791,True,A-E|B-B|C-D|C-F|D-A|E-C
3X2,vertical-parallelepiped,720,10,True,136,1508,462,462,0,1.546972121053165,13.850271574079262,23.96280053100574,13.653022875240941,1.8691690601223052,13.65300528103815,0.0011340815875584553,1,1,0.04156188835085939,0.019624526958548383,0.10027294289204806,2.412617589594547,True,True,7.678418339836503e-15,5.339468714465245e-15,5.5179871374247005e-15,True,0.1356867343664309,0.3676539667191418,True,A-E|B-F|C-B|D-A|E-D|F-C
2X3,rhombus-int,180,10,True,64,435,77,77,0,1.7428951898230416,13.86493881189117,22.884266238761395,13.638377708987285,1.9806825697513137,13.638375443816459,0.0023343317351525172,2,1,0.04153363661407243,0.033306772107388465,0.10051570915062236,2.420103736270607,True,True,8.254566050887526e-15,7.354337211075899e-15,3.748544367384395e-15,True,0.2896813514507822,0.45336865794965664,True,A-A|B-D|C-B|D-C|E-B|F-C
rectangle-same,central-trapezoid,78,10,True,4,325,47,47,0,1.9005029972083858,14.107240483566015,25.77773735544698,12.700319883266516,5.2305713267714715,12.700264315255566,0.026000960290229358,1,1,0.041440199079208276,0.039628971498726434,0.10617929983387828,2.5622294823180867,True,True,6.767741240079397e-15,6.241194669629779e-15,2.6172142801949277e-15,True,0.11188183245892332,0.4531133653291396,True,A-C|A-D|B-D|C-A|C-E|D-B
parallelepiped-int,cross,78,10,True,8,379,42,42,0,1.6810592027068774,14.395392682363896,22.533784968059187,14.279839868826274,1.526441213309983,14.279839866026668,0.0009179771676084414,2,1,0.041405708890181255,0.007958732362442104,0.09999757828558578,2.4150674137908243,True,True,6.993523870246153e-15,3.66205343881779e-15,5.9580819677934555e-15,True,0.06296225973410899,0.49520082211586375,True,A-A|B-D|B-E|C-B|C-C|D-D
rectangle-opposite,rectangle-opposite,34,10,True,18,38,12,12,0,2.9335347475920392,13.955774268932181,22.011232219008658,13.633580703241577,3.3384311668723567,13.633580199285655,0.0016879603032826651,1,1,0.04138384931502682,0.051471360093885095,0.09974421261573126,2.4102207568089447,True,True,1.0759430181993073e-14,5.634860374059478e-15,9.16589801416303e-15,True,0.35251747362679714,0.32651322683833955,True,A-A|A-D|B-A|C-C|D-B|D-D
central-trapezoid,horizzontal-parallelepiped,360,10,True,16,1195,255,255,0,1.507352448242226,13.749658141446432,23.563266101859035,13.579388021256026,2.0111977511476744,13.57938104946181,0.001108922539323487,4,1,0.041245208959373544,0.022081853944590297,0.09928507381979769,2.4071904670817235,True,True,8.736637839692327e-15,7.14436549674796e-15,5.0286064064332066e-15,True,0.11544057568647487,0.41981971932396717,True,A-C|B-E|C-D|D-A|D-B|E-F
two-triangles,cross,360,10,True,4,1658,247,247,0,1.6410218487494712,14.458755710321965,23.03458556759676,14.349300368190349,1.4131850537508475,14.34930018698313,0.00081462148393463,1,1,0.04104218705645649,0.01478153981359015,0.09921233813532543,2.417325811581427,True,True,3.440632506053367e-15,2.4521358351576728e-15,2.4134999249319764e-15,True,0.06870619841975627,0.503420624847555,True,A-D|B-A|C-B|D-C|E-E|F-D
pyramid,arrow,360,10,True,37,583,278,278,0,1.654904211183196,15.713311421338043,22.47975471002146,14.982881439248672,4.621019129542433,14.982613433811336,0.01216580093611519,2,1,0.04103613550160324,0.018120166287185328,0.10112272239768574,2.560261412995554,True,True,5.17892563931115e-15,4.782987168225453e-15,1.9860273225978185e-15,True,0.1032572795041736,0.42827695480702754,True,A-A|B-C|C-D|D-C|E-B|F-E
central-trapezoid,rectangle-same,78,10,True,4,337,48,48,0,1.6841646021616472,14.57395597562347,21.712132183991535,14.442774923052589,2.2805410424589962,14.442716926926542,0.0012648964517723016,2,1,0.04100144606911866,0.032232630093207086,0.09803567832524356,2.4039021861258645,True,True,1.397737829246311e-14,1.3295847804910707e-14,4.311326371230795e-15,True,0.08940143105754272,0.3676539667191418,True,A-A|B-A|C-C|D-C|D-D|E-B
parallelepiped-int,vertical-parallelepiped,180,10,True,28,698,114,114,0,1.908672384911168,13.70799420265271,23.740900096449533,13.565273085821097,1.7350919716245592,13.565259142939944,0.0008642330900237027,4,1,0.04081511261107613,0.019377084509867797,0.08786133907875805,2.3882623262504663,True,True,7.533990132790234e-15,5.748554284146054e-15,4.869818370658876e-15,True,0.08446371459322005,0.41302574003819187,True,A-E|B-C|B-D|C-A|C-F|D-B
horizzontal-parallelepiped,2X3,720,10,True,168,1545,442,442,0,1.7461815473266407,13.625154241007229,23.83408391461396,13.283859972491467,2.5624272252557216,13.283855650881696,0.0014700115653223378,7,1,0.040798107589897895,0.036565871619886836,0.09646837460421251,2.3824411004164867,True,True,9.972250391181711e-15,8.926082647349967e-15,4.446439748506845e-15,True,0.17269707893251862,0.32651322683833955,True,A-E|B-C|C-A|D-D|E-B|F-F
central-trapezoid,vertical-parallelepiped,360,10,True,36,1428,227,227,0,1.508612526981716,13.779614009775557,23.95761864946208,13.559437346763584,1.939257918738433,13.559437095964181,0.0009085436203282171,2,1,0.040664741454803546,0.020013058611812608,0.09780306407699126,2.4051072397864273,True,True,1.2592102364157598e-14,1.1916163935586911e-14,4.070144838902081e-15,True,0.26852051181731756,0.4652866157331114,True,A-C|B-D|C-E|D-A|D-B|E-F
rectangle-opposite,2X3,180,10,True,72,146,94,94,0,2.776850657082022,13.647254225643604,22.257854473389038,13.362090573972516,2.407389093136195,13.362090573765302,0.0031261375680742276,2,1,0.040591351117686525,0.071897415290878,0.09659652931642347,2.397059242688435,True,True,1.6207735234714224e-14,5.4025784115714076e-15,1.5280799322856756e-14,True,0.1129376939867447,0.32651322683833955,True,A-E|A-F|B-A|C-B|D-C|D-D
rhombus-ext,arrow,78,10,True,6,319,45,45,0,1.886078738621006,13.951879572237324,23.77571000719523,13.855488155105123,1.485597964937153,13.85548798939167,0.0009043139041935433,2,1,0.040586934616092994,0.019741528989905197,0.09800452239955523,2.414681555199189,True,True,1.1478465864890834e-14,8.629083026711302e-15,7.569286936666293e-15,True,0.1032572795041736,0.32747907437451723,True,A-B|A-C|B-D|C-E|D-A|D-C
rectangle-opposite,wave,78,10,True,22,226,40,40,0,2.7016878061340273,13.861080346314196,23.001001582038757,13.785597585599557,1.5478918433706563,13.785597361979558,0.0008644459111533109,1,1,0.040554652793758195,0.019871224203027543,0.09805644649995243,2.4178840094778073,True,True,1.0897306989663155e-14,5.473129267888829e-15,9.423171209520718e-15,True,0.10229393814506535,0.5174248366170574,True,A-A|A-C|B-B|C-C|D-D|D-E
